trial_number,cv_score,seed_cv_std,cv_std,seed_0_fold_seed,seed_0_cv_mean,seed_0_cv_std,seed_1_fold_seed,seed_1_cv_mean,seed_1_cv_std,seed_2_fold_seed,seed_2_cv_mean,seed_2_cv_std,mean_best_iteration,median_best_iteration,fold_0_score,fold_1_score,fold_2_score,fold_3_score,fold_4_score,fold_5_score,fold_6_score,fold_7_score,fold_8_score,fold_9_score,fold_10_score,fold_11_score,fold_12_score,fold_13_score,fold_14_score,params_colsample_bytree,params_learning_rate,params_max_depth,params_reg_alpha,params_reg_lambda,params_subsample,state
82,0.8525427624019173,0.008923573567139324,0.023959236222189807,12648430,0.8595390524967991,0.02785606519541788,42,0.8399487836107553,0.021910554631955723,2026,0.8581404510981976,0.015073544141188248,199.46666666666667,150.0,0.8531468531468531,0.8741258741258742,0.852112676056338,0.9014084507042254,0.8169014084507042,0.8041958041958042,0.8321678321678322,0.8591549295774648,0.8661971830985915,0.8380281690140845,0.8671328671328671,0.8531468531468531,0.8309859154929577,0.8732394366197183,0.8661971830985915,0.8005067959631836,0.09943867098445058,2,0.17724064047625498,1.377502177146382,0.841924198693173,COMPLETE
89,0.8525427624019173,0.009966388804433936,0.023396813994797802,12648430,0.8609376538954002,0.024624709895500897,42,0.8385403329065302,0.024343462964396528,2026,0.8581503004038215,0.012052612637164156,234.8,70.0,0.8531468531468531,0.8811188811188811,0.852112676056338,0.8943661971830986,0.823943661971831,0.8041958041958042,0.8321678321678322,0.8661971830985915,0.8661971830985915,0.823943661971831,0.8601398601398601,0.8531468531468531,0.8380281690140845,0.8732394366197183,0.8661971830985915,0.852382805800696,0.07815809668357451,2,0.09323293674148507,0.7136299283795486,0.8191535140136591,COMPLETE
54,0.8525427624019173,0.009973767384832374,0.021502806999068234,12648430,0.8609475032010243,0.02576410802162261,42,0.8385304836009062,0.016722119645724485,2026,0.8581503004038215,0.012052612637164156,158.53333333333333,90.0,0.8531468531468531,0.8741258741258742,0.8661971830985915,0.8943661971830986,0.8169014084507042,0.8111888111888111,0.8321678321678322,0.8591549295774648,0.852112676056338,0.8380281690140845,0.8601398601398601,0.8531468531468531,0.8380281690140845,0.8661971830985915,0.8732394366197183,0.8389268668591168,0.11076930659197552,2,0.1695319883265959,0.5474297053004403,0.8349895119783222,COMPLETE
12,0.8525394793000428,0.00792794396745829,0.02229760882054684,12648430,0.8581306017925737,0.030066615061938164,42,0.841327686398109,0.01403880236136285,2026,0.8581601497094455,0.014209288429219001,206.26666666666668,85.0,0.8531468531468531,0.8741258741258742,0.852112676056338,0.9014084507042254,0.8098591549295775,0.8181818181818182,0.8391608391608392,0.8591549295774648,0.852112676056338,0.8380281690140845,0.8531468531468531,0.8531468531468531,0.8380281690140845,0.8661971830985915,0.8802816901408451,0.8080089920128805,0.11919768915487781,2,0.13281325549856526,0.5550376233612517,0.8008322226022031,COMPLETE
22,0.8525394793000426,0.00893490128298995,0.02151993015388138,12648430,0.859539052496799,0.023616724914470116,42,0.8399290849995076,0.021137871974401486,2026,0.8581503004038215,0.012052612637164156,186.06666666666666,179.0,0.8531468531468531,0.8741258741258742,0.852112676056338,0.8943661971830986,0.823943661971831,0.8041958041958042,0.8461538461538461,0.8661971830985915,0.852112676056338,0.8309859154929577,0.8601398601398601,0.8531468531468531,0.8380281690140845,0.8732394366197183,0.8661971830985915,0.86665234455693,0.1077494774365671,2,0.09256182328326425,0.6219887651562502,0.817411455749755,COMPLETE
76,0.852536196198168,0.009976534701228149,0.02429629458324488,12648430,0.8609475032010243,0.031950919731234005,42,0.8385206342952822,0.014975414947336336,2026,0.8581404510981976,0.015073544141188248,229.86666666666667,127.0,0.8531468531468531,0.8741258741258742,0.8591549295774648,0.9084507042253521,0.8098591549295775,0.8181818181818182,0.8321678321678322,0.8591549295774648,0.852112676056338,0.8309859154929577,0.8671328671328671,0.8531468531468531,0.8309859154929577,0.8732394366197183,0.8661971830985915,0.8355391062748365,0.11091655623655128,2,0.16506863149182727,1.0712627932503604,0.8512732206281004,COMPLETE
49,0.8520831281394661,0.009731755270011683,0.02683755838416276,12648430,0.8567320003939722,0.03469133774440552,42,0.83854033290653,0.022213003394122577,2026,0.8609770511178961,0.0134065657004365,259.4,63.0,0.8461538461538461,0.8741258741258742,0.852112676056338,0.9084507042253521,0.8028169014084507,0.8041958041958042,0.8321678321678322,0.8591549295774648,0.8661971830985915,0.8309859154929577,0.8531468531468531,0.8531468531468531,0.8450704225352113,0.8802816901408451,0.8732394366197183,0.83302854059653,0.06488663074478489,2,0.07035312156707853,1.3595846061182875,0.8612304876552502,COMPLETE
65,0.8520798450375914,0.010638239011673913,0.02259211635233305,12648430,0.8609573525066484,0.024934691664269266,42,0.8371220328966809,0.019191886960569428,2026,0.8581601497094453,0.014199556419976821,140.6,102.0,0.8531468531468531,0.8671328671328671,0.8591549295774648,0.9014084507042254,0.823943661971831,0.8111888111888111,0.8321678321678322,0.8591549295774648,0.8591549295774648,0.823943661971831,0.8601398601398601,0.8461538461538461,0.8380281690140845,0.8732394366197183,0.8732394366197183,0.8030250403963343,0.11216567247463725,2,0.13312682806491555,0.5342673470225302,0.8411001382234743,COMPLETE
66,0.8520765619357169,0.007608129406798766,0.02290499358302813,12648430,0.8581404510981976,0.0293599457862387,42,0.8413473850093569,0.018121159238684854,2026,0.8567418496995962,0.01448732084200667,189.8,129.0,0.8531468531468531,0.8671328671328671,0.8591549295774648,0.9014084507042254,0.8098591549295775,0.8111888111888111,0.8321678321678322,0.8591549295774648,0.8591549295774648,0.8450704225352113,0.8601398601398601,0.8531468531468531,0.8309859154929577,0.8732394366197183,0.8661971830985915,0.8386143733939594,0.10708564312138096,2,0.09650035427067225,0.7046637161544759,0.8510585645964867,COMPLETE
81,0.8520732788338422,0.0077993109974403224,0.019356355656098233,12648430,0.8553333989953709,0.023403027923664707,42,0.841317837092485,0.015514091475877184,2026,0.8595686004136709,0.012374530554085834,286.73333333333335,243.0,0.8461538461538461,0.8671328671328671,0.8591549295774648,0.8873239436619719,0.8169014084507042,0.8251748251748252,0.8391608391608392,0.8591549295774648,0.8591549295774648,0.823943661971831,0.8531468531468531,0.8531468531468531,0.8450704225352113,0.8802816901408451,0.8661971830985915,0.8100360600834093,0.10818692455414776,2,0.18638888639254503,1.7164846158771052,0.8303469564912098,COMPLETE
92,0.8520732788338422,0.011575578449377804,0.024169135057038563,12648430,0.8595390524967991,0.02785606519541788,42,0.8357234314980794,0.019218324938671726,2026,0.8609573525066484,0.014323227195128635,177.86666666666667,116.0,0.8531468531468531,0.8741258741258742,0.852112676056338,0.9014084507042254,0.8169014084507042,0.8041958041958042,0.8321678321678322,0.8591549295774648,0.852112676056338,0.8309859154929577,0.8671328671328671,0.8531468531468531,0.8380281690140845,0.8802816901408451,0.8661971830985915,0.818568800513064,0.10656877116577754,2,0.17921175677963885,1.5189293065780947,0.8375992067506305,COMPLETE
99,0.8520732788338421,0.012765188998001277,0.023473233861598164,12648430,0.8581404510981976,0.022006082063028266,42,0.8343149807938539,0.02074364312808494,2026,0.8637644046094749,0.01579751864406807,248.33333333333334,86.0,0.8461538461538461,0.8741258741258742,0.8591549295774648,0.8873239436619719,0.823943661971831,0.8041958041958042,0.8321678321678322,0.8661971830985915,0.8450704225352113,0.823943661971831,0.8671328671328671,0.8601398601398601,0.8380281690140845,0.8873239436619719,0.8661971830985915,0.8080520561712367,0.0980838009240972,2,0.14993210563648413,1.676193931832192,0.8001375539410266,COMPLETE
11,0.8520634295282182,0.008587250284938515,0.019582688554577107,12648430,0.8581207524869496,0.023867125484105276,42,0.8399192356938837,0.014639580610543618,2026,0.8581503004038215,0.012052612637164156,155.46666666666667,79.0,0.8601398601398601,0.8741258741258742,0.852112676056338,0.8873239436619719,0.8169014084507042,0.8181818181818182,0.8391608391608392,0.8591549295774648,0.852112676056338,0.8309859154929577,0.8601398601398601,0.8531468531468531,0.8380281690140845,0.8732394366197183,0.8661971830985915,0.80714362730565,0.11931552736610178,2,0.13682929742756514,0.541665175552895,0.800217713284627,COMPLETE
94,0.8516103614695164,0.009241906701908253,0.02391947486222251,12648430,0.8581404510981976,0.0286618618275981,42,0.83854033290653,0.022213003394122577,2026,0.8581503004038215,0.012052612637164156,191.0,109.0,0.8461538461538461,0.8741258741258742,0.8661971830985915,0.8943661971830986,0.8098591549295775,0.8041958041958042,0.8321678321678322,0.8591549295774648,0.8661971830985915,0.8309859154929577,0.8601398601398601,0.8531468531468531,0.8380281690140845,0.8732394366197183,0.8661971830985915,0.8110146024507962,0.10486691260287305,2,0.13841814715767173,1.5816004275148154,0.8254124699837448,COMPLETE
17,0.8516103614695164,0.009338371082187468,0.023813767562636836,12648430,0.8595489018024229,0.028153512660087195,42,0.8385009356840343,0.011500497332278446,2026,0.856781246922092,0.022688969548759683,124.26666666666667,48.0,0.8461538461538461,0.8741258741258742,0.8591549295774648,0.9014084507042254,0.8169014084507042,0.8251748251748252,0.8391608391608392,0.8591549295774648,0.8309859154929577,0.8380281690140845,0.8461538461538461,0.8391608391608392,0.8309859154929577,0.8873239436619719,0.8802816901408451,0.8296931618694472,0.09031933517169023,3,0.15617957303037924,0.6429405278757293,0.8333827141164094,COMPLETE
25,0.8516070783676417,0.010258827108116502,0.023107021436259936,12648430,0.8581404510981976,0.02725770374402258,42,0.8371220328966809,0.01916305363309175,2026,0.8595587511080469,0.013261511230738217,278.46666666666664,255.0,0.8531468531468531,0.8671328671328671,0.852112676056338,0.9014084507042254,0.8169014084507042,0.8041958041958042,0.8391608391608392,0.8591549295774648,0.852112676056338,0.8309859154929577,0.8601398601398601,0.8531468531468531,0.8380281690140845,0.8732394366197183,0.8732394366197183,0.8180154585724806,0.09834614090342504,2,0.17757365109062742,1.1233232379349893,0.8806064288467882,COMPLETE
16,0.8516070783676417,0.011231437290526393,0.024613855956806582,12648430,0.859539052496799,0.029564186728548637,42,0.8357234314980794,0.019218324938671726,2026,0.8595587511080469,0.01398946081824906,160.4,53.0,0.8461538461538461,0.8811188811188811,0.8661971830985915,0.8943661971830986,0.8098591549295775,0.8041958041958042,0.8321678321678322,0.8591549295774648,0.852112676056338,0.8309859154929577,0.8601398601398601,0.8531468531468531,0.8380281690140845,0.8802816901408451,0.8661971830985915,0.8996134086890346,0.10323765185893659,2,0.0928217155079002,0.6876183803020144,0.8439478394631621,COMPLETE
64,0.8516037952657672,0.006283560232577617,0.022835062765645397,12648430,0.8553137003841229,0.02630441423705527,42,0.8427558357135823,0.023325226974453297,2026,0.8567418496995962,0.014487320842006669,343.73333333333335,228.0,0.8531468531468531,0.8741258741258742,0.852112676056338,0.8873239436619719,0.8098591549295775,0.8041958041958042,0.8391608391608392,0.8732394366197183,0.8591549295774648,0.8380281690140845,0.8601398601398601,0.8531468531468531,0.8309859154929577,0.8661971830985915,0.8732394366197183,0.8146967339495622,0.050095313623518954,2,0.15544900417180268,0.5733134840768424,0.8675861936142274,COMPLETE
24,0.8516037952657672,0.009328317977709564,0.024533555134199445,12648430,0.8595489018024229,0.03477361479930719,42,0.8385107849896583,0.013707827496240195,2026,0.8567516990052202,0.012145971052631363,191.2,184.0,0.8461538461538461,0.8741258741258742,0.8661971830985915,0.9084507042253521,0.8028169014084507,0.8181818181818182,0.8391608391608392,0.8591549295774648,0.8450704225352113,0.8309859154929577,0.8531468531468531,0.8531468531468531,0.8380281690140845,0.8732394366197183,0.8661971830985915,0.8988229308558888,0.11208843804771103,2,0.14019675560047204,0.7655357634170271,0.8634932479051668,COMPLETE
57,0.8516037952657672,0.010256737090089773,0.02179800401792629,12648430,0.8581306017925737,0.02539704905121788,42,0.8371220328966809,0.016999387920097576,2026,0.8595587511080469,0.013261511230738217,220.86666666666667,163.0,0.8461538461538461,0.8811188811188811,0.8591549295774648,0.8873239436619719,0.8169014084507042,0.8111888111888111,0.8321678321678322,0.8591549295774648,0.852112676056338,0.8309859154929577,0.8531468531468531,0.8601398601398601,0.8380281690140845,0.8732394366197183,0.8732394366197183,0.8340711566737554,0.10942588545264503,2,0.14776246192334275,0.5956113577362696,0.8091045843772072,COMPLETE
43,0.851603795265767,0.00826054137584567,0.02282295207088038,12648430,0.8581207524869496,0.027337634466301115,42,0.8399487836107553,0.023652097998470067,2026,0.8567418496995962,0.007154285029310059,200.66666666666666,86.0,0.8531468531468531,0.8811188811188811,0.8450704225352113,0.8943661971830986,0.8169014084507042,0.8041958041958042,0.8321678321678322,0.8661971830985915,0.8661971830985915,0.8309859154929577,0.8601398601398601,0.8531468531468531,0.8450704225352113,0.8591549295774648,0.8661971830985915,0.8712376836905318,0.06648010417266839,2,0.1819141929675976,1.0279627500695432,0.8129705848760549,COMPLETE
9,0.8515972290620177,0.008292040394265628,0.02563367565199814,12648430,0.8567320003939722,0.0338349868971649,42,0.8398995370826355,0.012675294849802505,2026,0.8581601497094455,0.02143624833627335,149.73333333333332,135.0,0.8531468531468531,0.8671328671328671,0.852112676056338,0.9084507042253521,0.8028169014084507,0.8181818181818182,0.8531468531468531,0.852112676056338,0.8380281690140845,0.8380281690140845,0.8601398601398601,0.8461538461538461,0.823943661971831,0.8802816901408451,0.8802816901408451,0.8492423945379517,0.09638926365708868,3,0.03776654511293329,1.1996120197012092,0.9972948146980465,COMPLETE
97,0.8515906628582685,0.009327498700859154,0.019692756607233197,12648430,0.8567221510883483,0.02391267799281653,42,0.8385009356840343,0.013112440909853564,2026,0.8595489018024228,0.012595833316182675,226.86666666666667,157.0,0.8531468531468531,0.8741258741258742,0.852112676056338,0.8873239436619719,0.8169014084507042,0.8251748251748252,0.8391608391608392,0.8591549295774648,0.8450704225352113,0.823943661971831,0.8671328671328671,0.8531468531468531,0.8380281690140845,0.8732394366197183,0.8661971830985915,0.8184206954845071,0.11449073112769514,2,0.16737168590958187,0.7518507579740386,0.8354615429643678,COMPLETE
75,0.8511408779014413,0.008005174583526937,0.023993270141588856,12648430,0.8553235496897468,0.027370959829719495,42,0.8399389343051314,0.018050593232589635,2026,0.8581601497094455,0.02144269614285975,177.93333333333334,49.0,0.8531468531468531,0.8671328671328671,0.852112676056338,0.8943661971830986,0.8098591549295775,0.8111888111888111,0.8321678321678322,0.8591549295774648,0.8591549295774648,0.8380281690140845,0.8531468531468531,0.8531468531468531,0.823943661971831,0.8732394366197183,0.8873239436619719,0.8280764010936871,0.11401017228538562,2,0.07431901389761746,0.8182632560026524,0.8666337191178672,COMPLETE
